"Bevolkingsontwikkeling; levendgeborenen, overledenen en migratie, per dag"
"Dinsdag 4 januari 2000";"565"
"Woensdag 5 januari 2000";"630"
"Donderdag 6 januari 2000";"592"
"Vrijdag 7 januari 2000";"608"
"Zaterdag 8 januari 2000";"495"
"Zondag 9 januari 2000";"475"
"Maandag 10 januari 2000";"552"
"Dinsdag 11 januari 2000";"611"
"Woensdag 12 januari 2000";"604"
"Donderdag 13 januari 2000";"538"
"Vrijdag 14 januari 2000";"594"
"Zaterdag 15 januari 2000";"423"
"Zondag 16 januari 2000";"443"
"Maandag 17 januari 2000";"552"
"Dinsdag 18 januari 2000";"704"
"Woensdag 19 januari 2000";"587"
"Donderdag 20 januari 2000";"571"
"Vrijdag 21 januari 2000";"641"
"Zaterdag 22 januari 2000";"496"
"Zondag 23 januari 2000";"451"
"Maandag 24 januari 2000";"580"
"Dinsdag 25 januari 2000";"591"
"Woensdag 26 januari 2000";"593"
"Donderdag 27 januari 2000";"577"
"Vrijdag 28 januari 2000";"619"
"Zaterdag 29 januari 2000";"483"
"Zondag 30 januari 2000";"466"
"Maandag 31 januari 2000";"602"
"Totaal februari 2000";"16606"
"Dinsdag 1 februari 2000";"614"
"Woensdag 2 februari 2000";"624"
"Donderdag 3 februari 2000";"613"
"Vrijdag 4 februari 2000";"618"
"Zaterdag 5 februari 2000";"500"
"Zondag 6 februari 2000";"469"
"Maandag 7 februari 2000";"609"
"Dinsdag 8 februari 2000";"632"
"Woensdag 9 februari 2000";"652"
"Donderdag 10 februari 2000";"600"
"Vrijdag 11 februari 2000";"631"
"Zaterdag 12 februari 2000";"488"
"Zondag 13 februari 2000";"482"
"Maandag 14 februari 2000";"622"
"Dinsdag 15 februari 2000";"583"
"Woensdag 16 februari 2000";"635"
"Donderdag 17 februari 2000";"592"
"Vrijdag 18 februari 2000";"633"
"Zaterdag 19 februari 2000";"489"
"Zondag 20 februari 2000";"440"
"Maandag 21 februari 2000";"565"
"Dinsdag 22 februari 2000";"636"
"Woensdag 23 februari 2000";"581"
"Donderdag 24 februari 2000";"590"
"Vrijdag 25 februari 2000";"620"
"Zaterdag 26 februari 2000";"491"
"Zondag 27 februari 2000";"471"
"Maandag 28 februari 2000";"589"
"Dinsdag 29 februari 2000";"537"
"Totaal maart 2000";"17445"
"Woensdag 1 maart 2000";"648"
"Donderdag 2 maart 2000";"629"
"Vrijdag 3 maart 2000";"607"
"Zaterdag 4 maart 2000";"469"
"Zondag 5 maart 2000";"455"
"Maandag 6 maart 2000";"579"
"Dinsdag 7 maart 2000";"571"
"Woensdag 8 maart 2000";"575"
"Donderdag 9 maart 2000";"646"
"Vrijdag 10 maart 2000";"556"
"Zaterdag 11 maart 2000";"444"
"Zondag 12 maart 2000";"448"
"Maandag 13 maart 2000";"596"
"Dinsdag 14 maart 2000";"645"
"Woensdag 15 maart 2000";"618"
"Donderdag 16 maart 2000";"579"
"Vrijdag 17 maart 2000";"560"
"Zaterdag 18 maart 2000";"480"
"Zondag 19 maart 2000";"487"
"Maandag 20 maart 2000";"594"
"Dinsdag 21 maart 2000";"620"
"Woensdag 22 maart 2000";"627"
"Donderdag 23 maart 2000";"597"
"Vrijdag 24 maart 2000";"584"
"Zaterdag 25 maart 2000";"448"
"Zondag 26 maart 2000";"412"
"Maandag 27 maart 2000";"548"
"Dinsdag 28 maart 2000";"657"
"Woensdag 29 maart 2000";"575"
"Donderdag 30 maart 2000";"612"
"Vrijdag 31 maart 2000";"579"
"Totaal april 2000";"16625"
"Zaterdag 1 april 2000";"496"
"Zondag 2 april 2000";"447"
"Maandag 3 april 2000";"590"
"Dinsdag 4 april 2000";"652"
"Woensdag 5 april 2000";"632"
"Donderdag 6 april 2000";"566"
"Vrijdag 7 april 2000";"561"
"Zaterdag 8 april 2000";"471"
"Zondag 9 april 2000";"467"
"Maandag 10 april 2000";"597"
"Dinsdag 11 april 2000";"639"
"Woensdag 12 april 2000";"634"
"Donderdag 13 april 2000";"594"
"Vrijdag 14 april 2000";"586"
"Zaterdag 15 april 2000";"470"
"Zondag 16 april 2000";"469"
"Maandag 17 april 2000";"594"
"Dinsdag 18 april 2000";"619"
"Woensdag 19 april 2000";"586"
"Donderdag 20 april 2000";"623"
"Vrijdag 21 april 2000";"592"
"Zaterdag 22 april 2000";"447"
"Zondag 23 april 2000";"476"
"Maandag 24 april 2000";"469"
"Dinsdag 25 april 2000";"592"
"Woensdag 26 april 2000";"613"
"Donderdag 27 april 2000";"638"
"Vrijdag 28 april 2000";"563"
"Zaterdag 29 april 2000";"490"
"Zondag 30 april 2000";"452"
"Totaal mei 2000";"17513"
"Maandag 1 mei 2000";"578"
"Dinsdag 2 mei 2000";"664"
"Woensdag 3 mei 2000";"610"
"Donderdag 4 mei 2000";"608"
"Vrijdag 5 mei 2000";"512"
"Zaterdag 6 mei 2000";"488"
"Zondag 7 mei 2000";"460"
"Maandag 8 mei 2000";"558"
"Dinsdag 9 mei 2000";"627"
"Woensdag 10 mei 2000";"643"
"Donderdag 11 mei 2000";"586"
"Vrijdag 12 mei 2000";"607"
"Zaterdag 13 mei 2000";"464"
"Zondag 14 mei 2000";"476"
"Maandag 15 mei 2000";"627"
"Dinsdag 16 mei 2000";"649"
"Woensdag 17 mei 2000";"585"
"Donderdag 18 mei 2000";"579"
"Vrijdag 19 mei 2000";"572"
"Zaterdag 20 mei 2000";"475"
"Zondag 21 mei 2000";"433"
"Maandag 22 mei 2000";"583"
"Dinsdag 23 mei 2000";"572"
"Woensdag 24 mei 2000";"571"
"Donderdag 25 mei 2000";"615"
"Vrijdag 26 mei 2000";"596"
"Zaterdag 27 mei 2000";"514"
"Zondag 28 mei 2000";"454"
"Maandag 29 mei 2000";"572"
"Dinsdag 30 mei 2000";"617"
"Woensdag 31 mei 2000";"618"
"Totaal juni 2000";"16773"
"Donderdag 1 juni 2000";"542"
"Vrijdag 2 juni 2000";"534"
"Zaterdag 3 juni 2000";"512"
"Zondag 4 juni 2000";"483"
"Maandag 5 juni 2000";"572"
"Dinsdag 6 juni 2000";"601"
"Woensdag 7 juni 2000";"627"
"Donderdag 8 juni 2000";"551"
"Vrijdag 9 juni 2000";"631"
"Zaterdag 10 juni 2000";"515"
"Zondag 11 juni 2000";"441"
"Maandag 12 juni 2000";"422"
"Dinsdag 13 juni 2000";"615"
"Woensdag 14 juni 2000";"631"
"Donderdag 15 juni 2000";"611"
"Vrijdag 16 juni 2000";"619"
"Zaterdag 17 juni 2000";"485"
"Zondag 18 juni 2000";"470"
"Maandag 19 juni 2000";"613"
"Dinsdag 20 juni 2000";"670"
"Woensdag 21 juni 2000";"613"
"Donderdag 22 juni 2000";"589"
"Vrijdag 23 juni 2000";"555"
"Zaterdag 24 juni 2000";"480"
"Zondag 25 juni 2000";"411"
"Maandag 26 juni 2000";"595"
"Dinsdag 27 juni 2000";"616"
"Woensdag 28 juni 2000";"573"
"Donderdag 29 juni 2000";"583"
"Vrijdag 30 juni 2000";"613"
"Totaal juli 2000";"17694"
"Zaterdag 1 juli 2000";"455"
"Zondag 2 juli 2000";"453"
"Maandag 3 juli 2000";"575"
"Dinsdag 4 juli 2000";"626"
"Woensdag 5 juli 2000";"608"
"Donderdag 6 juli 2000";"629"
"Vrijdag 7 juli 2000";"591"
"Zaterdag 8 juli 2000";"472"
"Zondag 9 juli 2000";"470"
"Maandag 10 juli 2000";"605"
"Dinsdag 11 juli 2000";"588"
"Woensdag 12 juli 2000";"654"
"Donderdag 13 juli 2000";"579"
"Vrijdag 14 juli 2000";"613"
"Zaterdag 15 juli 2000";"519"
"Zondag 16 juli 2000";"478"
"Maandag 17 juli 2000";"607"
"Dinsdag 18 juli 2000";"635"
"Woensdag 19 juli 2000";"614"
"Donderdag 20 juli 2000";"641"
"Vrijdag 21 juli 2000";"669"
"Zaterdag 22 juli 2000";"484"
"Zondag 23 juli 2000";"510"
"Maandag 24 juli 2000";"665"
"Dinsdag 25 juli 2000";"623"
"Woensdag 26 juli 2000";"614"
"Donderdag 27 juli 2000";"583"
"Vrijdag 28 juli 2000";"589"
"Zaterdag 29 juli 2000";"504"
"Zondag 30 juli 2000";"466"
"Maandag 31 juli 2000";"575"
"Totaal augustus 2000";"18315"
"Dinsdag 1 augustus 2000";"670"
"Woensdag 2 augustus 2000";"632"
"Donderdag 3 augustus 2000";"626"
"Vrijdag 4 augustus 2000";"619"
"Zaterdag 5 augustus 2000";"502"
"Zondag 6 augustus 2000";"466"
"Maandag 7 augustus 2000";"617"
"Dinsdag 8 augustus 2000";"653"
"Woensdag 9 augustus 2000";"632"
"Donderdag 10 augustus 2000";"631"
"Vrijdag 11 augustus 2000";"622"
"Zaterdag 12 augustus 2000";"503"
"Zondag 13 augustus 2000";"493"
"Maandag 14 augustus 2000";"653"
"Dinsdag 15 augustus 2000";"671"
"Woensdag 16 augustus 2000";"609"
"Donderdag 17 augustus 2000";"634"
"Vrijdag 18 augustus 2000";"640"
"Zaterdag 19 augustus 2000";"502"
"Zondag 20 augustus 2000";"486"
"Maandag 21 augustus 2000";"583"
"Dinsdag 22 augustus 2000";"661"
"Woensdag 23 augustus 2000";"629"
"Donderdag 24 augustus 2000";"596"
"Vrijdag 25 augustus 2000";"600"
"Zaterdag 26 augustus 2000";"487"
"Zondag 27 augustus 2000";"481"
"Maandag 28 augustus 2000";"546"
"Dinsdag 29 augustus 2000";"600"
"Woensdag 30 augustus 2000";"593"
"Donderdag 31 augustus 2000";"678"
"Totaal september 2000";"17736"
"Vrijdag 1 september 2000";"610"
"Zaterdag 2 september 2000";"526"
"Zondag 3 september 2000";"489"
"Maandag 4 september 2000";"590"
"Dinsdag 5 september 2000";"641"
"Woensdag 6 september 2000";"661"
"Donderdag 7 september 2000";"594"
"Vrijdag 8 september 2000";"592"
"Zaterdag 9 september 2000";"515"
"Zondag 10 september 2000";"493"
"Maandag 11 september 2000";"592"
"Dinsdag 12 september 2000";"694"
"Woensdag 13 september 2000";"624"
"Donderdag 14 september 2000";"640"
"Vrijdag 15 september 2000";"631"
"Zaterdag 16 september 2000";"508"
"Zondag 17 september 2000";"493"
"Maandag 18 september 2000";"613"
"Dinsdag 19 september 2000";"681"
"Woensdag 20 september 2000";"602"
"Donderdag 21 september 2000";"613"
"Vrijdag 22 september 2000";"647"
"Zaterdag 23 september 2000";"518"
"Zondag 24 september 2000";"492"
"Maandag 25 september 2000";"585"
"Dinsdag 26 september 2000";"608"
"Woensdag 27 september 2000";"638"
"Donderdag 28 september 2000";"684"
"Vrijdag 29 september 2000";"637"
"Zaterdag 30 september 2000";"525"
"Totaal oktober 2000";"17155"
"Zondag 1 oktober 2000";"490"
"Maandag 2 oktober 2000";"600"
"Dinsdag 3 oktober 2000";"617"
"Woensdag 4 oktober 2000";"614"
"Donderdag 5 oktober 2000";"584"
"Vrijdag 6 oktober 2000";"576"
"Zaterdag 7 oktober 2000";"493"
"Zondag 8 oktober 2000";"454"
"Maandag 9 oktober 2000";"547"
"Dinsdag 10 oktober 2000";"607"
"Woensdag 11 oktober 2000";"635"
"Donderdag 12 oktober 2000";"561"
"Vrijdag 13 oktober 2000";"536"
"Zaterdag 14 oktober 2000";"500"
"Zondag 15 oktober 2000";"448"
"Maandag 16 oktober 2000";"554"
"Dinsdag 17 oktober 2000";"580"
"Woensdag 18 oktober 2000";"518"
"Donderdag 19 oktober 2000";"599"
"Vrijdag 20 oktober 2000";"614"
"Zaterdag 21 oktober 2000";"452"
"Zondag 22 oktober 2000";"458"
"Maandag 23 oktober 2000";"600"
"Dinsdag 24 oktober 2000";"630"
"Woensdag 25 oktober 2000";"562"
"Donderdag 26 oktober 2000";"587"
"Vrijdag 27 oktober 2000";"596"
"Zaterdag 28 oktober 2000";"457"
"Zondag 29 oktober 2000";"511"
"Maandag 30 oktober 2000";"609"
"Dinsdag 31 oktober 2000";"566"
"Totaal november 2000";"16996"
"Woensdag 1 november 2000";"594"
"Donderdag 2 november 2000";"597"
"Vrijdag 3 november 2000";"572"
"Zaterdag 4 november 2000";"493"
"Zondag 5 november 2000";"489"
"Maandag 6 november 2000";"562"
"Dinsdag 7 november 2000";"633"
"Woensdag 8 november 2000";"608"
"Donderdag 9 november 2000";"572"
"Vrijdag 10 november 2000";"569"
"Zaterdag 11 november 2000";"466"
"Zondag 12 november 2000";"428"
"Maandag 13 november 2000";"589"
"Dinsdag 14 november 2000";"615"
"Woensdag 15 november 2000";"611"
"Donderdag 16 november 2000";"612"
"Vrijdag 17 november 2000";"623"
"Zaterdag 18 november 2000";"485"
"Zondag 19 november 2000";"454"
"Maandag 20 november 2000";"587"
"Dinsdag 21 november 2000";"633"
"Woensdag 22 november 2000";"604"
"Donderdag 23 november 2000";"574"
"Vrijdag 24 november 2000";"624"
"Zaterdag 25 november 2000";"479"
"Zondag 26 november 2000";"519"
"Maandag 27 november 2000";"587"
"Dinsdag 28 november 2000";"579"
"Woensdag 29 november 2000";"625"
"Donderdag 30 november 2000";"613"
"Totaal december 2000";"16693"
"Vrijdag 1 december 2000";"599"
"Zaterdag 2 december 2000";"441"
"Zondag 3 december 2000";"436"
"Maandag 4 december 2000";"556"
"Dinsdag 5 december 2000";"551"
"Woensdag 6 december 2000";"562"
"Donderdag 7 december 2000";"562"
"Vrijdag 8 december 2000";"570"
"Zaterdag 9 december 2000";"453"
"Zondag 10 december 2000";"436"
"Maandag 11 december 2000";"584"
"Dinsdag 12 december 2000";"648"
"Woensdag 13 december 2000";"575"
"Donderdag 14 december 2000";"558"
"Vrijdag 15 december 2000";"617"
"Zaterdag 16 december 2000";"462"
"Zondag 17 december 2000";"464"
"Maandag 18 december 2000";"593"
"Dinsdag 19 december 2000";"598"
"Woensdag 20 december 2000";"615"
"Donderdag 21 december 2000";"619"
"Vrijdag 22 december 2000";"598"
"Zaterdag 23 december 2000";"446"
"Zondag 24 december 2000";"456"
"Maandag 25 december 2000";"494"
"Dinsdag 26 december 2000";"440"
"Woensdag 27 december 2000";"547"
"Donderdag 28 december 2000";"614"
"Vrijdag 29 december 2000";"635"
"Zaterdag 30 december 2000";"519"
"Zondag 31 december 2000";"445"
"Totaal op zondag in 2000";"24641"
"Totaal op maandag in 2000";"30190"
"Totaal op dinsdag in 2000";"32147"
"Totaal op woensdag in 2000";"31665"
"Totaal op donderdag in 2000";"31201"
"Totaal op vrijdag in 2000";"31180"
"Totaal op zaterdag in 2000";"25595"
"Totaal 2001";"202603"
"Totaal januari 2001";"17344"
"Maandag 1 januari 2001";"429"
"Dinsdag 2 januari 2001";"564"
"Woensdag 3 januari 2001";"638"
"Donderdag 4 januari 2001";"640"
"Vrijdag 5 januari 2001";"665"
"Zaterdag 6 januari 2001";"476"
"Zondag 7 januari 2001";"487"
"Maandag 8 januari 2001";"585"
"Dinsdag 9 januari 2001";"589"
"Woensdag 10 januari 2001";"573"
"Donderdag 11 januari 2001";"572"
"Vrijdag 12 januari 2001";"630"
"Zaterdag 13 januari 2001";"445"
"Zondag 14 januari 2001";"447"
"Maandag 15 januari 2001";"572"
"Dinsdag 16 januari 2001";"603"
"Woensdag 17 januari 2001";"582"
"Donderdag 18 januari 2001";"587"
"Vrijdag 19 januari 2001";"615"
"Zaterdag 20 januari 2001";"476"
"Zondag 21 januari 2001";"438"
"Maandag 22 januari 2001";"558"
"Dinsdag 23 januari 2001";"646"
"Woensdag 24 januari 2001";"630"
"Donderdag 25 januari 2001";"617"
"Vrijdag 26 januari 2001";"605"
"Zaterdag 27 januari 2001";"487"
"Zondag 28 januari 2001";"441"
"Maandag 29 januari 2001";"563"
"Dinsdag 30 januari 2001";"584"
"Woensdag 31 januari 2001";"600"
"Totaal februari 2001";"15334"
"Donderdag 1 februari 2001";"568"
"Vrijdag 2 februari 2001";"600"
"Zaterdag 3 februari 2001";"525"
"Zondag 4 februari 2001";"460"
"Maandag 5 februari 2001";"578"
"Dinsdag 6 februari 2001";"630"
"Woensdag 7 februari 2001";"606"
"Donderdag 8 februari 2001";"590"
"Vrijdag 9 februari 2001";"581"
"Zaterdag 10 februari 2001";"431"
"Zondag 11 februari 2001";"420"
"Maandag 12 februari 2001";"566"
"Dinsdag 13 februari 2001";"591"
"Woensdag 14 februari 2001";"569"
"Donderdag 15 februari 2001";"586"
"Vrijdag 16 februari 2001";"588"
"Zaterdag 17 februari 2001";"435"
"Zondag 18 februari 2001";"426"
"Maandag 19 februari 2001";"576"
"Dinsdag 20 februari 2001";"581"
"Woensdag 21 februari 2001";"600"
"Donderdag 22 februari 2001";"603"
"Vrijdag 23 februari 2001";"578"
"Zaterdag 24 februari 2001";"479"
"Zondag 25 februari 2001";"431"
"Maandag 26 februari 2001";"565"
"Dinsdag 27 februari 2001";"566"
"Woensdag 28 februari 2001";"605"
"Totaal maart 2001";"16834"
"Donderdag 1 maart 2001";"561"
"Vrijdag 2 maart 2001";"568"
"Zaterdag 3 maart 2001";"472"
"Zondag 4 maart 2001";"466"
"Maandag 5 maart 2001";"543"
"Dinsdag 6 maart 2001";"573"
"Woensdag 7 maart 2001";"599"
"Donderdag 8 maart 2001";"614"
"Vrijdag 9 maart 2001";"578"
"Zaterdag 10 maart 2001";"479"
"Zondag 11 maart 2001";"447"
"Maandag 12 maart 2001";"586"
"Dinsdag 13 maart 2001";"580"
"Woensdag 14 maart 2001";"581"
"Donderdag 15 maart 2001";"567"
"Vrijdag 16 maart 2001";"569"
"Zaterdag 17 maart 2001";"462"
"Zondag 18 maart 2001";"461"
"Maandag 19 maart 2001";"577"
"Dinsdag 20 maart 2001";"574"
"Woensdag 21 maart 2001";"598"
"Donderdag 22 maart 2001";"617"
"Vrijdag 23 maart 2001";"578"
"Zaterdag 24 maart 2001";"434"
"Zondag 25 maart 2001";"431"
"Maandag 26 maart 2001";"559"
"Dinsdag 27 maart 2001";"566"
"Woensdag 28 maart 2001";"611"
"Donderdag 29 maart 2001";"550"
"Vrijdag 30 maart 2001";"574"
"Zaterdag 31 maart 2001";"459"
"Totaal april 2001";"15679"
"Zondag 1 april 2001";"427"
"Maandag 2 april 2001";"527"
"Dinsdag 3 april 2001";"614"
"Woensdag 4 april 2001";"581"
"Donderdag 5 april 2001";"566"
"Vrijdag 6 april 2001";"524"
"Zaterdag 7 april 2001";"473"
"Zondag 8 april 2001";"457"
"Maandag 9 april 2001";"582"
"Dinsdag 10 april 2001";"589"
"Woensdag 11 april 2001";"479"
"Donderdag 12 april 2001";"479"
"Vrijdag 13 april 2001";"424"
"Zaterdag 14 april 2001";"354"
"Zondag 15 april 2001";"348"
"Maandag 16 april 2001";"422"
"Dinsdag 17 april 2001";"544"
"Woensdag 18 april 2001";"610"
"Donderdag 19 april 2001";"663"
"Vrijdag 20 april 2001";"575"
"Zaterdag 21 april 2001";"481"
"Zondag 22 april 2001";"456"
"Maandag 23 april 2001";"571"
"Dinsdag 24 april 2001";"639"
"Woensdag 25 april 2001";"647"
"Donderdag 26 april 2001";"649"
"Vrijdag 27 april 2001";"578"
"Zaterdag 28 april 2001";"471"
"Zondag 29 april 2001";"445"
"Maandag 30 april 2001";"504"
"Totaal mei 2001";"17537"
"Dinsdag 1 mei 2001";"629"
"Woensdag 2 mei 2001";"635"
"Donderdag 3 mei 2001";"653"
"Vrijdag 4 mei 2001";"609"
"Zaterdag 5 mei 2001";"471"
"Zondag 6 mei 2001";"422"
"Maandag 7 mei 2001";"604"
"Dinsdag 8 mei 2001";"627"
"Woensdag 9 mei 2001";"669"
"Donderdag 10 mei 2001";"594"
"Vrijdag 11 mei 2001";"614"
"Zaterdag 12 mei 2001";"502"
"Zondag 13 mei 2001";"492"
"Maandag 14 mei 2001";"580"
"Dinsdag 15 mei 2001";"625"
"Woensdag 16 mei 2001";"605"
"Donderdag 17 mei 2001";"590"
"Vrijdag 18 mei 2001";"598"
"Zaterdag 19 mei 2001";"433"
"Zondag 20 mei 2001";"448"
"Maandag 21 mei 2001";"589"
"Dinsdag 22 mei 2001";"655"
"Woensdag 23 mei 2001";"607"
"Donderdag 24 mei 2001";"518"
"Vrijdag 25 mei 2001";"503"
"Zaterdag 26 mei 2001";"469"
"Zondag 27 mei 2001";"417"
"Maandag 28 mei 2001";"583"
"Dinsdag 29 mei 2001";"593"
"Woensdag 30 mei 2001";"617"
"Donderdag 31 mei 2001";"586"
"Totaal juni 2001";"17050"
"Vrijdag 1 juni 2001";"623"
"Zaterdag 2 juni 2001";"430"
"Zondag 3 juni 2001";"481"
"Maandag 4 juni 2001";"456"
"Dinsdag 5 juni 2001";"610"
"Woensdag 6 juni 2001";"665"
"Donderdag 7 juni 2001";"614"
"Vrijdag 8 juni 2001";"582"
"Zaterdag 9 juni 2001";"482"
"Zondag 10 juni 2001";"450"
"Maandag 11 juni 2001";"594"
"Dinsdag 12 juni 2001";"604"
"Woensdag 13 juni 2001";"639"
"Donderdag 14 juni 2001";"627"
"Vrijdag 15 juni 2001";"650"
"Zaterdag 16 juni 2001";"504"
"Zondag 17 juni 2001";"482"
"Maandag 18 juni 2001";"578"
"Dinsdag 19 juni 2001";"575"
"Woensdag 20 juni 2001";"613"
"Donderdag 21 juni 2001";"607"
"Vrijdag 22 juni 2001";"565"
"Zaterdag 23 juni 2001";"469"
"Zondag 24 juni 2001";"485"
"Maandag 25 juni 2001";"644"
"Dinsdag 26 juni 2001";"656"
"Woensdag 27 juni 2001";"683"
"Donderdag 28 juni 2001";"604"
"Vrijdag 29 juni 2001";"628"
"Zaterdag 30 juni 2001";"450"
"Totaal juli 2001";"17942"
"Zondag 1 juli 2001";"465"
"Maandag 2 juli 2001";"567"
"Dinsdag 3 juli 2001";"642"
"Woensdag 4 juli 2001";"628"
"Donderdag 5 juli 2001";"673"
"Vrijdag 6 juli 2001";"628"
"Zaterdag 7 juli 2001";"533"
"Zondag 8 juli 2001";"470"
"Maandag 9 juli 2001";"570"
"Dinsdag 10 juli 2001";"615"
"Woensdag 11 juli 2001";"595"
"Donderdag 12 juli 2001";"607"
"Vrijdag 13 juli 2001";"541"
"Zaterdag 14 juli 2001";"456"
"Zondag 15 juli 2001";"438"
"Maandag 16 juli 2001";"583"
"Dinsdag 17 juli 2001";"676"
"Woensdag 18 juli 2001";"619"
"Donderdag 19 juli 2001";"622"
"Vrijdag 20 juli 2001";"625"
"Zaterdag 21 juli 2001";"511"
"Zondag 22 juli 2001";"470"
"Maandag 23 juli 2001";"645"
"Dinsdag 24 juli 2001";"589"
"Woensdag 25 juli 2001";"625"
"Donderdag 26 juli 2001";"654"
"Vrijdag 27 juli 2001";"646"
"Zaterdag 28 juli 2001";"523"
"Zondag 29 juli 2001";"478"
"Maandag 30 juli 2001";"604"
"Dinsdag 31 juli 2001";"644"
"Totaal augustus 2001";"17726"
"Woensdag 1 augustus 2001";"615"
"Donderdag 2 augustus 2001";"602"
"Vrijdag 3 augustus 2001";"631"
"Zaterdag 4 augustus 2001";"472"
"Zondag 5 augustus 2001";"453"
"Maandag 6 augustus 2001";"538"
"Dinsdag 7 augustus 2001";"617"
"Woensdag 8 augustus 2001";"640"
"Donderdag 9 augustus 2001";"596"
"Vrijdag 10 augustus 2001";"571"
"Zaterdag 11 augustus 2001";"521"
"Zondag 12 augustus 2001";"435"
"Maandag 13 augustus 2001";"578"
"Dinsdag 14 augustus 2001";"619"
"Woensdag 15 augustus 2001";"610"
"Donderdag 16 augustus 2001";"688"
"Vrijdag 17 augustus 2001";"584"
"Zaterdag 18 augustus 2001";"486"
"Zondag 19 augustus 2001";"492"
"Maandag 20 augustus 2001";"546"
"Dinsdag 21 augustus 2001";"563"
"Woensdag 22 augustus 2001";"665"
"Donderdag 23 augustus 2001";"645"
"Vrijdag 24 augustus 2001";"659"
"Zaterdag 25 augustus 2001";"485"
"Zondag 26 augustus 2001";"457"
"Maandag 27 augustus 2001";"571"
"Dinsdag 28 augustus 2001";"591"
"Woensdag 29 augustus 2001";"624"
"Donderdag 30 augustus 2001";"587"
"Vrijdag 31 augustus 2001";"585"
"Totaal september 2001";"17147"
"Zaterdag 1 september 2001";"451"
"Zondag 2 september 2001";"467"
"Maandag 3 september 2001";"591"
"Dinsdag 4 september 2001";"596"
"Woensdag 5 september 2001";"624"
"Donderdag 6 september 2001";"638"
"Vrijdag 7 september 2001";"586"
"Zaterdag 8 september 2001";"470"
"Zondag 9 september 2001";"455"
"Maandag 10 september 2001";"605"
"Dinsdag 11 september 2001";"626"
"Woensdag 12 september 2001";"609"
"Donderdag 13 september 2001";"619"
"Vrijdag 14 september 2001";"633"
"Zaterdag 15 september 2001";"480"
"Zondag 16 september 2001";"482"
"Maandag 17 september 2001";"594"
"Dinsdag 18 september 2001";"633"
"Woensdag 19 september 2001";"627"
"Donderdag 20 september 2001";"629"
"Vrijdag 21 september 2001";"637"
"Zaterdag 22 september 2001";"480"
"Zondag 23 september 2001";"479"
"Maandag 24 september 2001";"625"
"Dinsdag 25 september 2001";"658"
"Woensdag 26 september 2001";"611"
"Donderdag 27 september 2001";"629"
"Vrijdag 28 september 2001";"609"
"Zaterdag 29 september 2001";"515"
"Zondag 30 september 2001";"489"
"Totaal oktober 2001";"17556"
"Maandag 1 oktober 2001";"599"
"Dinsdag 2 oktober 2001";"623"
"Woensdag 3 oktober 2001";"659"
"Donderdag 4 oktober 2001";"620"
"Vrijdag 5 oktober 2001";"552"
"Zaterdag 6 oktober 2001";"459"
"Zondag 7 oktober 2001";"481"
"Maandag 8 oktober 2001";"607"
"Dinsdag 9 oktober 2001";"631"
"Woensdag 10 oktober 2001";"654"
"Donderdag 11 oktober 2001";"583"
"Vrijdag 12 oktober 2001";"594"
"Zaterdag 13 oktober 2001";"458"
"Zondag 14 oktober 2001";"482"
"Maandag 15 oktober 2001";"594"
"Dinsdag 16 oktober 2001";"621"
"Woensdag 17 oktober 2001";"590"
"Donderdag 18 oktober 2001";"587"
"Vrijdag 19 oktober 2001";"568"
"Zaterdag 20 oktober 2001";"451"
"Zondag 21 oktober 2001";"437"
"Maandag 22 oktober 2001";"557"
"Dinsdag 23 oktober 2001";"634"
"Woensdag 24 oktober 2001";"593"
"Donderdag 25 oktober 2001";"590"
"Vrijdag 26 oktober 2001";"593"
"Zaterdag 27 oktober 2001";"464"
"Zondag 28 oktober 2001";"474"
"Maandag 29 oktober 2001";"595"
"Dinsdag 30 oktober 2001";"557"
"Woensdag 31 oktober 2001";"649"
"Totaal november 2001";"16345"
"Donderdag 1 november 2001";"597"
"Vrijdag 2 november 2001";"535"
"Zaterdag 3 november 2001";"445"
"Zondag 4 november 2001";"444"
"Maandag 5 november 2001";"591"
"Dinsdag 6 november 2001";"599"
"Woensdag 7 november 2001";"596"
"Donderdag 8 november 2001";"579"
"Vrijdag 9 november 2001";"604"
"Zaterdag 10 november 2001";"427"
"Zondag 11 november 2001";"426"
"Maandag 12 november 2001";"566"
"Dinsdag 13 november 2001";"571"
"Woensdag 14 november 2001";"595"
"Donderdag 15 november 2001";"517"
"Vrijdag 16 november 2001";"558"
"Zaterdag 17 november 2001";"469"
"Zondag 18 november 2001";"422"
"Maandag 19 november 2001";"610"
"Dinsdag 20 november 2001";"614"
"Woensdag 21 november 2001";"626"
"Donderdag 22 november 2001";"573"
"Vrijdag 23 november 2001";"593"
"Zaterdag 24 november 2001";"438"
"Zondag 25 november 2001";"446"
"Maandag 26 november 2001";"557"
"Dinsdag 27 november 2001";"601"
"Woensdag 28 november 2001";"584"
"Donderdag 29 november 2001";"606"
"Vrijdag 30 november 2001";"556"
"Totaal december 2001";"16109"
"Zaterdag 1 december 2001";"431"
"Zondag 2 december 2001";"436"
"Maandag 3 december 2001";"574"
"Dinsdag 4 december 2001";"608"
"Woensdag 5 december 2001";"513"
"Donderdag 6 december 2001";"542"
"Vrijdag 7 december 2001";"563"
"Zaterdag 8 december 2001";"435"
"Zondag 9 december 2001";"424"
"Maandag 10 december 2001";"571"
